date,hour,season,weathersit,weekday,workingday,holiday,weekend,registered,casual,total
2011-01-17,5,Spring,Misty/Cloudy,1,0,1,0,1,0,1
2011-01-17,6,Spring,Misty/Cloudy,1,0,1,0,5,0,5
2011-01-17,7,Spring,Misty/Cloudy,1,0,1,0,9,4,13
2011-01-17,8,Spring,Misty/Cloudy,1,0,1,0,30,3,33
2011-01-17,9,Spring,Misty/Cloudy,1,0,1,0,39,8,47
2011-01-17,10,Spring,Misty/Cloudy,1,0,1,0,50,7,57
2011-01-17,11,Spring,Misty/Cloudy,1,0,1,0,55,9,64
2011-01-17,12,Spring,Misty/Cloudy,1,0,1,0,70,10,80
2011-01-17,13,Spring,Misty/Cloudy,1,0,1,0,80,13,93
2011-01-17,14,Spring,Misty/Cloudy,1,0,1,0,74,12,86
2011-01-17,15,Spring,Misty/Cloudy,1,0,1,0,72,21,93
2011-01-17,16,Spring,Misty/Cloudy,1,0,1,0,76,6,82
2011-01-17,17,Spring,Clear/Cloudy,1,0,1,0,67,4,71
2011-01-17,18,Spring,Misty/Cloudy,1,0,1,0,85,7,92
2011-01-17,19,Spring,Light Precipitation,1,0,1,0,58,2,60
2011-01-17,20,Spring,Light Precipitation,1,0,1,0,29,4,33
2011-01-17,21,Spring,Light Precipitation,1,0,1,0,24,3,27
2011-01-17,22,Spring,Light Precipitation,1,0,1,0,13,0,13
2011-01-17,23,Spring,Light Precipitation,1,0,1,0,3,1,4
2011-01-18,12,Spring,Misty/Cloudy,2,1,0,0,3,0,3
2011-01-18,13,Spring,Misty/Cloudy,2,1,0,0,22,0,22
2011-01-18,14,Spring,Misty/Cloudy,2,1,0,0,26,2,28
2011-01-18,15,Spring,Misty/Cloudy,2,1,0,0,32,3,35
2011-01-18,16,Spring,Misty/Cloudy,2,1,0,0,61,0,61
2011-01-18,17,Spring,Misty/Cloudy,2,1,0,0,124,1,125
2011-01-18,18,Spring,Misty/Cloudy,2,1,0,0,132,1,133
2011-01-18,19,Spring,Misty/Cloudy,2,1,0,0,98,1,99
2011-01-18,20,Spring,Misty/Cloudy,2,1,0,0,83,0,83
2011-01-18,21,Spring,Misty/Cloudy,2,1,0,0,41,0,41
2011-01-18,22,Spring,Misty/Cloudy,2,1,0,0,33,0,33
2011-01-18,23,Spring,Misty/Cloudy,2,1,0,0,19,1,20
2011-01-19,0,Spring,Misty/Cloudy,3,1,0,0,3,0,3
2011-01-19,1,Spring,Light Precipitation,3,1,0,0,6,1,7
2011-01-19,2,Spring,Light Precipitation,3,1,0,0,3,0,3
2011-01-19,4,Spring,Light Precipitation,3,1,0,0,1,1,2
2011-01-19,5,Spring,Misty/Cloudy,3,1,0,0,7,0,7
2011-01-19,6,Spring,Misty/Cloudy,3,1,0,0,32,0,32
2011-01-19,7,Spring,Misty/Cloudy,3,1,0,0,89,1,90
2011-01-19,8,Spring,Misty/Cloudy,3,1,0,0,196,1,197
2011-01-19,9,Spring,Misty/Cloudy,3,1,0,0,107,2,109
2011-01-19,10,Spring,Misty/Cloudy,3,1,0,0,46,1,47
2011-01-19,11,Spring,Misty/Cloudy,3,1,0,0,47,5,52
2011-01-19,12,Spring,Misty/Cloudy,3,1,0,0,65,5,70
2011-01-19,13,Spring,Clear/Cloudy,3,1,0,0,67,11,78
2011-01-19,14,Spring,Clear/Cloudy,3,1,0,0,68,7,75
2011-01-19,15,Spring,Clear/Cloudy,3,1,0,0,78,4,82
2011-01-19,16,Spring,Clear/Cloudy,3,1,0,0,94,10,104
2011-01-19,17,Spring,Clear/Cloudy,3,1,0,0,190,7,197
2011-01-19,18,Spring,Clear/Cloudy,3,1,0,0,156,5,161
2011-01-19,19,Spring,Clear/Cloudy,3,1,0,0,108,4,112
2011-01-19,20,Spring,Clear/Cloudy,3,1,0,0,74,2,76
2011-01-19,21,Spring,Clear/Cloudy,3,1,0,0,55,4,59
2011-01-19,22,Spring,Clear/Cloudy,3,1,0,0,53,6,59
2011-01-19,23,Spring,Clear/Cloudy,3,1,0,0,27,1,28
2011-01-20,0,Spring,Clear/Cloudy,4,1,0,0,8,5,13
2011-01-20,1,Spring,Clear/Cloudy,4,1,0,0,3,2,5
2011-01-20,2,Spring,Clear/Cloudy,4,1,0,0,2,0,2
2011-01-20,3,Spring,Clear/Cloudy,4,1,0,0,1,0,1
2011-01-20,4,Spring,Clear/Cloudy,4,1,0,0,1,0,1
2011-01-20,5,Spring,Clear/Cloudy,4,1,0,0,6,0,6
2011-01-20,6,Spring,Clear/Cloudy,4,1,0,0,35,0,35
2011-01-20,7,Spring,Clear/Cloudy,4,1,0,0,100,1,101
2011-01-20,8,Spring,Clear/Cloudy,4,1,0,0,247,2,249
2011-01-20,9,Spring,Misty/Cloudy,4,1,0,0,140,3,143
2011-01-20,10,Spring,Clear/Cloudy,4,1,0,0,56,1,57
2011-01-20,11,Spring,Misty/Cloudy,4,1,0,0,63,5,68
2011-01-20,12,Spring,Misty/Cloudy,4,1,0,0,77,7,84
2011-01-20,13,Spring,Misty/Cloudy,4,1,0,0,86,12,98
2011-01-20,14,Spring,Misty/Cloudy,4,1,0,0,75,6,81
2011-01-20,15,Spring,Misty/Cloudy,4,1,0,0,62,8,70
2011-01-20,16,Spring,Misty/Cloudy,4,1,0,0,83,8,91
2011-01-20,17,Spring,Misty/Cloudy,4,1,0,0,207,8,215
2011-01-20,18,Spring,Misty/Cloudy,4,1,0,0,184,1,185
2011-01-20,19,Spring,Clear/Cloudy,4,1,0,0,146,6,152
2011-01-20,20,Spring,Misty/Cloudy,4,1,0,0,124,2,126
2011-01-20,21,Spring,Misty/Cloudy,4,1,0,0,54,3,57
2011-01-20,22,Spring,Misty/Cloudy,4,1,0,0,56,0,56
2011-01-20,23,Spring,Misty/Cloudy,4,1,0,0,28,3,31
2011-01-21,0,Spring,Misty/Cloudy,5,1,0,0,20,1,21
2011-01-21,1,Spring,Misty/Cloudy,5,1,0,0,6,0,6
2011-01-21,2,Spring,Light Precipitation,5,1,0,0,2,0,2
2011-01-21,3,Spring,Light Precipitation,5,1,0,0,1,0,1
2011-01-21,4,Spring,Misty/Cloudy,5,1,0,0,1,0,1
2011-01-21,5,Spring,Clear/Cloudy,5,1,0,0,4,1,5
2011-01-21,6,Spring,Clear/Cloudy,5,1,0,0,27,0,27
2011-01-21,7,Spring,Clear/Cloudy,5,1,0,0,66,2,68
2011-01-21,8,Spring,Clear/Cloudy,5,1,0,0,210,7,217
2011-01-21,9,Spring,Clear/Cloudy,5,1,0,0,159,7,166
2011-01-21,10,Spring,Clear/Cloudy,5,1,0,0,57,6,63
2011-01-21,11,Spring,Clear/Cloudy,5,1,0,0,53,6,59
2011-01-21,12,Spring,Clear/Cloudy,5,1,0,0,67,11,78
2011-01-21,13,Spring,Clear/Cloudy,5,1,0,0,65,8,73
2011-01-21,14,Spring,Clear/Cloudy,5,1,0,0,56,6,62
2011-01-21,15,Spring,Clear/Cloudy,5,1,0,0,61,4,65
2011-01-21,16,Spring,Clear/Cloudy,5,1,0,0,97,0,97
2011-01-21,17,Spring,Clear/Cloudy,5,1,0,0,151,10,161
2011-01-21,18,Spring,Clear/Cloudy,5,1,0,0,119,1,120
2011-01-21,19,Spring,Clear/Cloudy,5,1,0,0,93,3,96
2011-01-21,20,Spring,Clear/Cloudy,5,1,0,0,52,1,53
2011-01-21,21,Spring,Clear/Cloudy,5,1,0,0,41,0,41
2011-01-21,22,Spring,Clear/Cloudy,5,1,0,0,33,1,34
2011-01-21,23,Spring,Clear/Cloudy,5,1,0,0,27,0,27
2011-01-22,0,Spring,Clear/Cloudy,6,0,0,1,13,0,13
2011-01-22,1,Spring,Misty/Cloudy,6,0,0,1,9,3,12
2011-01-22,2,Spring,Misty/Cloudy,6,0,0,1,11,0,11
2011-01-22,3,Spring,Misty/Cloudy,6,0,0,1,6,1,7
2011-01-22,4,Spring,Misty/Cloudy,6,0,0,1,3,0,3
2011-01-22,6,Spring,Misty/Cloudy,6,0,0,1,2,0,2
2011-01-22,7,Spring,Clear/Cloudy,6,0,0,1,8,0,8
2011-01-22,8,Spring,Clear/Cloudy,6,0,0,1,26,1,27
2011-01-22,9,Spring,Clear/Cloudy,6,0,0,1,37,3,40
2011-01-22,10,Spring,Misty/Cloudy,6,0,0,1,50,3,53
2011-01-22,11,Spring,Misty/Cloudy,6,0,0,1,59,4,63
2011-01-22,12,Spring,Misty/Cloudy,6,0,0,1,60,10,70
2011-01-22,13,Spring,Clear/Cloudy,6,0,0,1,72,12,84
2011-01-22,14,Spring,Clear/Cloudy,6,0,0,1,64,11,75
2011-01-22,15,Spring,Clear/Cloudy,6,0,0,1,93,10,103
2011-01-22,16,Spring,Clear/Cloudy,6,0,0,1,72,11,83
2011-01-22,17,Spring,Clear/Cloudy,6,0,0,1,59,8,67
2011-01-22,18,Spring,Clear/Cloudy,6,0,0,1,54,0,54
2011-01-22,19,Spring,Clear/Cloudy,6,0,0,1,53,6,59
2011-01-22,20,Spring,Clear/Cloudy,6,0,0,1,44,1,45
2011-01-22,21,Spring,Clear/Cloudy,6,0,0,1,39,0,39
2011-01-22,22,Spring,Clear/Cloudy,6,0,0,1,23,7,30
2011-01-22,23,Spring,Clear/Cloudy,6,0,0,1,31,2,33
2011-01-23,0,Spring,Clear/Cloudy,0,0,0,1,20,2,22
2011-01-23,1,Spring,Clear/Cloudy,0,0,0,1,12,1,13
2011-01-23,2,Spring,Clear/Cloudy,0,0,0,1,15,3,18
2011-01-23,3,Spring,Clear/Cloudy,0,0,0,1,4,1,5
2011-01-23,5,Spring,Misty/Cloudy,0,0,0,1,3,0,3
2011-01-23,6,Spring,Misty/Cloudy,0,0,0,1,1,0,1
2011-01-23,7,Spring,Clear/Cloudy,0,0,0,1,1,1,2
2011-01-23,8,Spring,Clear/Cloudy,0,0,0,1,17,2,19
2011-01-23,9,Spring,Clear/Cloudy,0,0,0,1,25,3,28
2011-01-23,10,Spring,Clear/Cloudy,0,0,0,1,51,7,58
2011-01-23,11,Spring,Clear/Cloudy,0,0,0,1,77,22,99
2011-01-23,12,Spring,Clear/Cloudy,0,0,0,1,92,24,116
2011-01-23,13,Spring,Clear/Cloudy,0,0,0,1,75,12,87
2011-01-23,14,Spring,Clear/Cloudy,0,0,0,1,93,17,110
2011-01-23,15,Spring,Clear/Cloudy,0,0,0,1,64,13,77
2011-01-23,16,Spring,Clear/Cloudy,0,0,0,1,56,9,65
2011-01-23,17,Spring,Clear/Cloudy,0,0,0,1,50,5,55
2011-01-23,18,Spring,Clear/Cloudy,0,0,0,1,44,5,49
2011-01-23,19,Spring,Clear/Cloudy,0,0,0,1,45,5,50
2011-01-23,20,Spring,Clear/Cloudy,0,0,0,1,31,4,35
2011-01-23,21,Spring,Clear/Cloudy,0,0,0,1,20,5,25
2011-01-23,22,Spring,Clear/Cloudy,0,0,0,1,23,5,28
2011-01-23,23,Spring,Clear/Cloudy,0,0,0,1,17,4,21
2011-01-24,0,Spring,Clear/Cloudy,1,1,0,0,7,0,7
2011-01-24,1,Spring,Clear/Cloudy,1,1,0,0,1,0,1
2011-01-24,3,Spring,Clear/Cloudy,1,1,0,0,1,0,1
2011-01-24,4,Spring,Clear/Cloudy,1,1,0,0,1,0,1
2011-01-24,5,Spring,Clear/Cloudy,1,1,0,0,5,0,5
2011-01-24,6,Spring,Clear/Cloudy,1,1,0,0,15,0,15
2011-01-24,7,Spring,Clear/Cloudy,1,1,0,0,79,5,84
2011-01-24,8,Spring,Clear/Cloudy,1,1,0,0,171,6,177
2011-01-24,9,Spring,Clear/Cloudy,1,1,0,0,98,4,102
2011-01-24,10,Spring,Clear/Cloudy,1,1,0,0,34,6,40
2011-01-24,11,Spring,Clear/Cloudy,1,1,0,0,43,3,46
2011-01-24,12,Spring,Misty/Cloudy,1,1,0,0,52,11,63
2011-01-24,13,Spring,Misty/Cloudy,1,1,0,0,54,6,60
2011-01-24,14,Spring,Misty/Cloudy,1,1,0,0,43,2,45
2011-01-24,15,Spring,Clear/Cloudy,1,1,0,0,50,7,57
2011-01-24,16,Spring,Clear/Cloudy,1,1,0,0,66,4,70
2011-01-24,17,Spring,Clear/Cloudy,1,1,0,0,178,6,184
2011-01-24,18,Spring,Clear/Cloudy,1,1,0,0,145,8,153
2011-01-24,19,Spring,Clear/Cloudy,1,1,0,0,101,5,106
2011-01-24,20,Spring,Clear/Cloudy,1,1,0,0,80,1,81
2011-01-24,21,Spring,Clear/Cloudy,1,1,0,0,53,6,59
2011-01-24,22,Spring,Misty/Cloudy,1,1,0,0,32,3,35
2011-01-24,23,Spring,Misty/Cloudy,1,1,0,0,21,3,24
2011-01-25,0,Spring,Misty/Cloudy,2,1,0,0,6,3,9
2011-01-25,1,Spring,Misty/Cloudy,2,1,0,0,5,0,5
2011-01-25,2,Spring,Clear/Cloudy,2,1,0,0,2,0,2
2011-01-25,4,Spring,Clear/Cloudy,2,1,0,0,1,0,1
2011-01-25,5,Spring,Clear/Cloudy,2,1,0,0,9,0,9
2011-01-25,6,Spring,Clear/Cloudy,2,1,0,0,35,1,36
2011-01-25,7,Spring,Clear/Cloudy,2,1,0,0,103,5,108
2011-01-25,8,Spring,Misty/Cloudy,2,1,0,0,233,5,238
2011-01-25,9,Spring,Misty/Cloudy,2,1,0,0,134,10,144
2011-01-25,10,Spring,Misty/Cloudy,2,1,0,0,49,6,55
2011-01-25,11,Spring,Misty/Cloudy,2,1,0,0,55,6,61
2011-01-25,12,Spring,Misty/Cloudy,2,1,0,0,85,21,106
2011-01-25,13,Spring,Misty/Cloudy,2,1,0,0,72,21,93
2011-01-25,14,Spring,Misty/Cloudy,2,1,0,0,57,11,68
2011-01-25,15,Spring,Misty/Cloudy,2,1,0,0,63,21,84
2011-01-25,16,Spring,Misty/Cloudy,2,1,0,0,102,14,116
2011-01-25,17,Spring,Clear/Cloudy,2,1,0,0,208,14,222
2011-01-25,18,Spring,Misty/Cloudy,2,1,0,0,218,7,225
2011-01-25,19,Spring,Misty/Cloudy,2,1,0,0,133,13,146
2011-01-25,20,Spring,Clear/Cloudy,2,1,0,0,103,16,119
2011-01-25,21,Spring,Clear/Cloudy,2,1,0,0,40,5,45
2011-01-25,22,Spring,Clear/Cloudy,2,1,0,0,49,4,53
2011-01-25,23,Spring,Misty/Cloudy,2,1,0,0,37,3,40
2011-01-26,0,Spring,Misty/Cloudy,3,1,0,0,14,3,17
2011-01-26,1,Spring,Misty/Cloudy,3,1,0,0,5,0,5
2011-01-26,2,Spring,Light Precipitation,3,1,0,0,7,3,10
2011-01-26,5,Spring,Light Precipitation,3,1,0,0,1,0,1
2011-01-26,6,Spring,Light Precipitation,3,1,0,0,8,0,8
2011-01-26,7,Spring,Light Precipitation,3,1,0,0,29,1,30
2011-01-26,8,Spring,Light Precipitation,3,1,0,0,69,3,72
2011-01-26,9,Spring,Light Precipitation,3,1,0,0,55,3,58
2011-01-26,10,Spring,Light Precipitation,3,1,0,0,26,2,28
2011-01-26,11,Spring,Light Precipitation,3,1,0,0,35,6,41
2011-01-26,12,Spring,Light Precipitation,3,1,0,0,41,7,48
2011-01-26,13,Spring,Light Precipitation,3,1,0,0,43,4,47
2011-01-26,14,Spring,Light Precipitation,3,1,0,0,36,0,36
2011-01-26,15,Spring,Light Precipitation,3,1,0,0,42,1,43
2011-01-26,16,Spring,Severe Weather,3,1,0,0,35,1,36
2011-01-26,17,Spring,Light Precipitation,3,1,0,0,26,0,26
2011-01-27,16,Spring,Clear/Cloudy,4,1,0,0,23,1,24
2011-01-27,17,Spring,Clear/Cloudy,4,1,0,0,82,2,84
2011-01-27,18,Spring,Clear/Cloudy,4,1,0,0,101,3,104
2011-01-27,19,Spring,Clear/Cloudy,4,1,0,0,76,3,79
2011-01-27,20,Spring,Clear/Cloudy,4,1,0,0,55,4,59
2011-01-27,21,Spring,Clear/Cloudy,4,1,0,0,36,2,38
2011-01-27,22,Spring,Clear/Cloudy,4,1,0,0,27,0,27
2011-01-27,23,Spring,Clear/Cloudy,4,1,0,0,16,0,16
2011-01-28,0,Spring,Misty/Cloudy,5,1,0,0,9,0,9
2011-01-28,1,Spring,Misty/Cloudy,5,1,0,0,2,1,3
2011-01-28,2,Spring,Misty/Cloudy,5,1,0,0,2,0,2
2011-01-28,3,Spring,Misty/Cloudy,5,1,0,0,0,1,1
2011-01-28,5,Spring,Misty/Cloudy,5,1,0,0,4,0,4
2011-01-28,6,Spring,Misty/Cloudy,5,1,0,0,16,0,16
2011-01-28,7,Spring,Misty/Cloudy,5,1,0,0,58,2,60
2011-01-28,8,Spring,Misty/Cloudy,5,1,0,0,155,2,157
2011-01-28,9,Spring,Light Precipitation,5,1,0,0,95,6,101
2011-01-28,10,Spring,Light Precipitation,5,1,0,0,49,0,49
2011-01-28,11,Spring,Light Precipitation,5,1,0,0,30,0,30
2011-01-28,12,Spring,Light Precipitation,5,1,0,0,28,1,29
2011-01-28,13,Spring,Light Precipitation,5,1,0,0,31,0,31
2011-01-28,14,Spring,Light Precipitation,5,1,0,0,36,2,38
2011-01-28,15,Spring,Misty/Cloudy,5,1,0,0,40,1,41
2011-01-28,16,Spring,Clear/Cloudy,5,1,0,0,70,10,80
2011-01-28,17,Spring,Clear/Cloudy,5,1,0,0,147,2,149
2011-01-28,18,Spring,Clear/Cloudy,5,1,0,0,107,2,109
2011-01-28,19,Spring,Misty/Cloudy,5,1,0,0,84,5,89
2011-01-28,20,Spring,Misty/Cloudy,5,1,0,0,61,1,62
2011-01-28,21,Spring,Misty/Cloudy,5,1,0,0,57,1,58
2011-01-28,22,Spring,Clear/Cloudy,5,1,0,0,26,0,26
2011-01-28,23,Spring,Clear/Cloudy,5,1,0,0,22,1,23
2011-01-29,0,Spring,Clear/Cloudy,6,0,0,1,26,2,28
2011-01-29,1,Spring,Clear/Cloudy,6,0,0,1,20,0,20
2011-01-29,2,Spring,Clear/Cloudy,6,0,0,1,15,0,15
2011-01-29,3,Spring,Clear/Cloudy,6,0,0,1,5,3,8
2011-01-29,4,Spring,Clear/Cloudy,6,0,0,1,2,1,3
2011-01-29,6,Spring,Clear/Cloudy,6,0,0,1,2,0,2
2011-01-29,7,Spring,Clear/Cloudy,6,0,0,1,4,1,5
2011-01-29,8,Spring,Clear/Cloudy,6,0,0,1,31,3,34
2011-01-29,9,Spring,Clear/Cloudy,6,0,0,1,34,0,34
2011-01-29,10,Spring,Misty/Cloudy,6,0,0,1,51,4,55
2011-01-29,11,Spring,Misty/Cloudy,6,0,0,1,60,4,64
2011-01-29,12,Spring,Misty/Cloudy,6,0,0,1,66,12,78
2011-01-29,13,Spring,Misty/Cloudy,6,0,0,1,56,9,65
2011-01-29,14,Spring,Misty/Cloudy,6,0,0,1,89,10,99
2011-01-29,15,Spring,Clear/Cloudy,6,0,0,1,98,22,120
2011-01-29,16,Spring,Clear/Cloudy,6,0,0,1,88,19,107
2011-01-29,17,Spring,Clear/Cloudy,6,0,0,1,82,9,91
2011-01-29,18,Spring,Clear/Cloudy,6,0,0,1,59,9,68
2011-01-29,19,Spring,Misty/Cloudy,6,0,0,1,52,6,58
2011-01-29,20,Spring,Clear/Cloudy,6,0,0,1,42,1,43
2011-01-29,21,Spring,Clear/Cloudy,6,0,0,1,35,1,36
2011-01-29,22,Spring,Clear/Cloudy,6,0,0,1,28,4,32
2011-01-29,23,Spring,Clear/Cloudy,6,0,0,1,30,3,33
2011-01-30,0,Spring,Clear/Cloudy,0,0,0,1,33,0,33
2011-01-30,1,Spring,Clear/Cloudy,0,0,0,1,22,7,29
2011-01-30,2,Spring,Clear/Cloudy,0,0,0,1,10,1,11
2011-01-30,3,Spring,Clear/Cloudy,0,0,0,1,7,1,8
2011-01-30,4,Spring,Clear/Cloudy,0,0,0,1,1,0,1
2011-01-30,5,Spring,Clear/Cloudy,0,0,0,1,3,0,3
2011-01-30,7,Spring,Clear/Cloudy,0,0,0,1,3,0,3
2011-01-30,8,Spring,Misty/Cloudy,0,0,0,1,11,1,12
2011-01-30,9,Spring,Misty/Cloudy,0,0,0,1,34,4,38
2011-01-30,10,Spring,Misty/Cloudy,0,0,0,1,57,7,64
2011-01-30,11,Spring,Clear/Cloudy,0,0,0,1,50,9,59
2011-01-30,12,Spring,Clear/Cloudy,0,0,0,1,87,10,97
2011-01-30,13,Spring,Clear/Cloudy,0,0,0,1,71,13,84
2011-01-30,14,Spring,Clear/Cloudy,0,0,0,1,104,18,122
2011-01-30,15,Spring,Clear/Cloudy,0,0,0,1,95,14,109
2011-01-30,16,Spring,Clear/Cloudy,0,0,0,1,104,19,123
2011-01-30,17,Spring,Clear/Cloudy,0,0,0,1,71,6,77
2011-01-30,18,Spring,Clear/Cloudy,0,0,0,1,57,8,65
2011-01-30,19,Spring,Clear/Cloudy,0,0,0,1,46,9,55
2011-01-30,20,Spring,Misty/Cloudy,0,0,0,1,30,3,33
2011-01-30,21,Spring,Misty/Cloudy,0,0,0,1,25,3,28
2011-01-30,22,Spring,Misty/Cloudy,0,0,0,1,19,2,21
2011-01-30,23,Spring,Misty/Cloudy,0,0,0,1,16,5,21
2011-01-31,0,Spring,Misty/Cloudy,1,1,0,0,6,1,7
2011-01-31,1,Spring,Clear/Cloudy,1,1,0,0,5,2,7
2011-01-31,2,Spring,Clear/Cloudy,1,1,0,0,1,0,1
2011-01-31,3,Spring,Clear/Cloudy,1,1,0,0,2,0,2
2011-01-31,4,Spring,Clear/Cloudy,1,1,0,0,2,0,2
2011-01-31,5,Spring,Clear/Cloudy,1,1,0,0,8,0,8
2011-01-31,6,Spring,Clear/Cloudy,1,1,0,0,37,0,37
2011-01-31,7,Spring,Misty/Cloudy,1,1,0,0,71,1,72
2011-01-31,8,Spring,Misty/Cloudy,1,1,0,0,182,3,185
2011-01-31,9,Spring,Misty/Cloudy,1,1,0,0,112,0,112
2011-01-31,10,Spring,Misty/Cloudy,1,1,0,0,68,1,69
2011-01-31,11,Spring,Misty/Cloudy,1,1,0,0,46,2,48
2011-01-31,12,Spring,Misty/Cloudy,1,1,0,0,62,6,68
2011-01-31,13,Spring,Misty/Cloudy,1,1,0,0,52,2,54
2011-01-31,14,Spring,Misty/Cloudy,1,1,0,0,85,1,86
2011-01-31,15,Spring,Misty/Cloudy,1,1,0,0,41,3,44
2011-01-31,16,Spring,Misty/Cloudy,1,1,0,0,83,3,86
2011-01-31,17,Spring,Misty/Cloudy,1,1,0,0,155,6,161
2011-01-31,18,Spring,Misty/Cloudy,1,1,0,0,153,3,156
2011-01-31,19,Spring,Clear/Cloudy,1,1,0,0,108,3,111
2011-01-31,20,Spring,Light Precipitation,1,1,0,0,78,0,78
2011-01-31,21,Spring,Light Precipitation,1,1,0,0,53,3,56
2011-01-31,22,Spring,Misty/Cloudy,1,1,0,0,34,0,34
2011-01-31,23,Spring,Misty/Cloudy,1,1,0,0,15,2,17
2011-02-01,0,Spring,Misty/Cloudy,2,1,0,0,6,2,8
2011-02-01,1,Spring,Misty/Cloudy,2,1,0,0,3,0,3
2011-02-01,2,Spring,Misty/Cloudy,2,1,0,0,2,0,2
2011-02-01,3,Spring,Misty/Cloudy,2,1,0,0,2,0,2
2011-02-01,5,Spring,Light Precipitation,2,1,0,0,3,0,3
2011-02-01,6,Spring,Light Precipitation,2,1,0,0,22,0,22
2011-02-01,7,Spring,Light Precipitation,2,1,0,0,52,0,52
2011-02-01,8,Spring,Light Precipitation,2,1,0,0,132,3,135
2011-02-01,9,Spring,Misty/Cloudy,2,1,0,0,114,2,116
2011-02-01,10,Spring,Misty/Cloudy,2,1,0,0,47,0,47
2011-02-01,11,Spring,Misty/Cloudy,2,1,0,0,49,2,51
2011-02-01,12,Spring,Misty/Cloudy,2,1,0,0,53,2,55
2011-02-01,13,Spring,Misty/Cloudy,2,1,0,0,49,3,52
2011-02-01,14,Spring,Misty/Cloudy,2,1,0,0,49,5,54
2011-02-01,15,Spring,Misty/Cloudy,2,1,0,0,45,7,52
2011-02-01,16,Spring,Misty/Cloudy,2,1,0,0,61,3,64
2011-02-01,17,Spring,Misty/Cloudy,2,1,0,0,172,4,176
2011-02-01,18,Spring,Misty/Cloudy,2,1,0,0,165,3,168
2011-02-01,19,Spring,Misty/Cloudy,2,1,0,0,105,3,108
2011-02-01,20,Spring,Misty/Cloudy,2,1,0,0,69,5,74
2011-02-01,21,Spring,Misty/Cloudy,2,1,0,0,64,0,64
2011-02-01,22,Spring,Misty/Cloudy,2,1,0,0,34,2,36
2011-02-01,23,Spring,Light Precipitation,2,1,0,0,15,1,16
2011-02-02,0,Spring,Light Precipitation,3,1,0,0,2,0,2
2011-02-02,1,Spring,Light Precipitation,3,1,0,0,3,0,3
2011-02-02,2,Spring,Light Precipitation,3,1,0,0,0,4,4
2011-02-02,3,Spring,Light Precipitation,3,1,0,0,1,0,1
2011-02-02,4,Spring,Light Precipitation,3,1,0,0,1,0,1
2011-02-02,5,Spring,Light Precipitation,3,1,0,0,3,0,3
2011-02-02,6,Spring,Light Precipitation,3,1,0,0,17,1,18
2011-02-02,7,Spring,Light Precipitation,3,1,0,0,48,1,49
2011-02-02,8,Spring,Light Precipitation,3,1,0,0,154,1,155
2011-02-02,9,Spring,Misty/Cloudy,3,1,0,0,119,4,123
2011-02-02,10,Spring,Misty/Cloudy,3,1,0,0,59,2,61
2011-02-02,11,Spring,Misty/Cloudy,3,1,0,0,47,5,52
2011-02-02,12,Spring,Misty/Cloudy,3,1,0,0,61,3,64
2011-02-02,13,Spring,Clear/Cloudy,3,1,0,0,74,1,75
2011-02-02,14,Spring,Clear/Cloudy,3,1,0,0,61,2,63
2011-02-02,15,Spring,Clear/Cloudy,3,1,0,0,66,10,76
2011-02-02,16,Spring,Clear/Cloudy,3,1,0,0,95,8,103
2011-02-02,17,Spring,Clear/Cloudy,3,1,0,0,183,7,190
2011-02-02,18,Spring,Clear/Cloudy,3,1,0,0,175,7,182
2011-02-02,19,Spring,Clear/Cloudy,3,1,0,0,88,3,91
2011-02-02,20,Spring,Clear/Cloudy,3,1,0,0,71,4,75
2011-02-02,21,Spring,Clear/Cloudy,3,1,0,0,62,1,63
2011-02-02,22,Spring,Clear/Cloudy,3,1,0,0,35,5,40
2011-02-02,23,Spring,Clear/Cloudy,3,1,0,0,29,3,32
2011-02-03,0,Spring,Clear/Cloudy,4,1,0,0,11,1,12
2011-02-03,1,Spring,Clear/Cloudy,4,1,0,0,5,0,5
2011-02-03,2,Spring,Clear/Cloudy,4,1,0,0,2,0,2
2011-02-03,3,Spring,Clear/Cloudy,4,1,0,0,1,0,1
2011-02-03,5,Spring,Clear/Cloudy,4,1,0,0,2,0,2
2011-02-03,6,Spring,Clear/Cloudy,4,1,0,0,39,0,39
2011-02-03,7,Spring,Clear/Cloudy,4,1,0,0,86,1,87
2011-02-03,8,Spring,Clear/Cloudy,4,1,0,0,184,4,188
2011-02-03,9,Spring,Clear/Cloudy,4,1,0,0,127,6,133
2011-02-03,10,Spring,Clear/Cloudy,4,1,0,0,50,2,52
2011-02-03,11,Spring,Clear/Cloudy,4,1,0,0,55,9,64
2011-02-03,12,Spring,Clear/Cloudy,4,1,0,0,67,2,69
2011-02-03,13,Spring,Clear/Cloudy,4,1,0,0,47,4,51
2011-02-03,14,Spring,Clear/Cloudy,4,1,0,0,43,4,47
2011-02-03,15,Spring,Clear/Cloudy,4,1,0,0,56,4,60
2011-02-03,16,Spring,Clear/Cloudy,4,1,0,0,73,5,78
2011-02-03,17,Spring,Clear/Cloudy,4,1,0,0,170,5,175
2011-02-03,18,Spring,Clear/Cloudy,4,1,0,0,145,2,147
2011-02-03,19,Spring,Clear/Cloudy,4,1,0,0,92,4,96
2011-02-03,20,Spring,Clear/Cloudy,4,1,0,0,108,1,109
2011-02-03,21,Spring,Clear/Cloudy,4,1,0,0,53,1,54
